length,population_size,tournaments,elitism_rate,mutation_rate,population_size_min,population_size_max,population_size_unit,tournaments_min,tournaments_max,tournaments_unit,elitism_rate_min,elitism_rate_max,elitism_rate_unit,mutation_rate_min,mutation_rate_max,mutation_rate_unit
9070,10,3,31,41,,,,,,,,,,,,
9070,11,2,1,1,,,,,,,,,,,,
9070,13,9,81,41,,,,,,,,,,,,
9071,10,4,1,31,,,,,,,,,,,,
9071,12,8,21,1,,,,,,,,,,,,
9072,17,6,21,31,,,,,,,,,,,,
9072,17,7,21,31,,,,,,,,,,,,
9073,11,7,61,51,,,,,,,,,,,,
9073,13,2,71,1,,,,,,,,,,,,
9073,13,5,41,41,,,,,,,,,,,,
9073,17,9,71,31,,,,,,,,,,,,
9074,16,6,11,21,,,,,,,,,,,,
9074,17,3,51,11,,,,,,,,,,,,
9075,11,3,21,41,,,,,,,,,,,,
9075,13,7,61,41,,,,,,,,,,,,
9075,15,5,61,51,,,,,,,,,,,,
9076,10,5,81,41,,,,,,,,,,,,
9076,13,6,41,21,,,,,,,,,,,,
9076,15,2,61,1,,,,,,,,,,,,
9076,17,8,91,1,,,,,,,,,,,,
9077,10,5,51,11,,,,,,,,,,,,
9077,12,2,21,21,,,,,,,,,,,,
9077,12,2,51,1,,,,,,,,,,,,
9077,13,4,71,41,,,,,,,,,,,,
9078,10,2,21,51,,,,,,,,,,,,
9078,12,2,71,21,,,,,,,,,,,,
9078,14,3,11,21,,,,,,,,,,,,
9078,17,6,41,41,,,,,,,,,,,,
9079,12,2,11,51,,,,,,,,,,,,
9079,16,3,41,1,,,,,,,,,,,,
9079,16,4,71,11,,,,,,,,,,,,
9080,15,3,31,31,,,,,,,,,,,,
9080,16,3,41,21,,,,,,,,,,,,
9081,17,9,41,41,,,,,,,,,,,,
9082,10,5,11,1,,,,,,,,,,,,
9083,13,7,51,51,,,,,,,,,,,,
9083,14,3,51,41,,,,,,,,,,,,
9083,15,3,81,51,,,,,,,,,,,,
9084,10,2,61,21,,,,,,,,,,,,
9084,17,8,11,31,,,,,,,,,,,,
9085,11,7,1,51,,,,,,,,,,,,
9086,16,8,91,1,,,,,,,,,,,,
9087,16,2,41,41,,,,,,,,,,,,
9088,11,8,21,51,,,,,,,,,,,,
9088,15,2,31,51,,,,,,,,,,,,
9088,17,8,11,11,,,,,,,,,,,,
9088,17,9,1,21,,,,,,,,,,,,
9088,18,2,31,51,,,,,,,,,,,,
9089,10,4,81,1,,,,,,,,,,,,
9089,11,2,31,31,,,,,,,,,,,,
9089,12,7,71,1,,,,,,,,,,,,
9089,13,8,1,1,,,,,,,,,,,,
9090,13,3,21,31,,,,,,,,,,,,
9090,15,4,51,11,,,,,,,,,,,,
9090,16,8,11,51,,,,,,,,,,,,
9091,11,8,1,21,,,,,,,,,,,,
9091,15,3,41,1,,,,,,,,,,,,
9091,15,8,61,21,,,,,,,,,,,,
9091,16,2,61,11,,,,,,,,,,,,
9091,17,7,81,1,,,,,,,,,,,,
9092,16,5,81,11,,,,,,,,,,,,
9093,10,2,41,11,,,,,,,,,,,,
9093,13,8,41,11,,,,,,,,,,,,
9093,17,2,91,51,,,,,,,,,,,,
9094,12,9,51,1,,,,,,,,,,,,
9094,17,7,81,11,,,,,,,,,,,,
9095,12,3,61,31,,,,,,,,,,,,
9095,13,8,51,31,,,,,,,,,,,,
9095,16,7,21,51,,,,,,,,,,,,
9095,16,8,61,31,,,,,,,,,,,,
9095,17,7,51,21,,,,,,,,,,,,
9096,12,8,11,1,,,,,,,,,,,,
9096,13,3,71,11,,,,,,,,,,,,
9097,12,2,11,1,,,,,,,,,,,,
9097,12,6,51,1,,,,,,,,,,,,
9097,16,3,1,11,,,,,,,,,,,,
9098,10,2,71,51,,,,,,,,,,,,
9098,11,8,71,51,,,,,,,,,,,,
9098,12,7,41,21,,,,,,,,,,,,
9098,16,9,41,51,,,,,,,,,,,,
9100,10,3,1,51,,,,,,,,,,,,
9100,13,3,41,51,,,,,,,,,,,,
9100,16,9,21,41,,,,,,,,,,,,
9101,10,3,81,41,,,,,,,,,,,,
9101,10,8,1,21,,,,,,,,,,,,
9101,17,2,61,21,,,,,,,,,,,,
9101,17,5,21,11,,,,,,,,,,,,
9102,10,3,81,1,,,,,,,,,,,,
9102,11,4,41,21,,,,,,,,,,,,
9102,14,2,91,21,,,,,,,,,,,,
9102,16,2,41,51,,,,,,,,,,,,
9102,17,5,1,31,,,,,,,,,,,,
9103,10,9,81,51,,,,,,,,,,,,
9103,14,6,81,31,,,,,,,,,,,,
9103,15,4,31,41,,,,,,,,,,,,
9104,12,8,11,41,,,,,,,,,,,,
9105,10,7,51,31,,,,,,,,,,,,
9105,11,4,71,11,,,,,,,,,,,,
9105,12,4,51,31,,,,,,,,,,,,
9105,13,3,11,41,,,,,,,,,,,,
9105,14,8,81,51,,,,,,,,,,,,
9105,15,3,91,1,,,,,,,,,,,,
9106,15,2,21,51,,,,,,,,,,,,
9106,16,9,51,41,,,,,,,,,,,,
9107,13,5,91,11,,,,,,,,,,,,
9107,13,7,41,51,,,,,,,,,,,,
9107,14,3,11,41,,,,,,,,,,,,
9107,17,4,1,21,,,,,,,,,,,,
9108,10,3,31,1,,,,,,,,,,,,
9108,11,9,1,11,,,,,,,,,,,,
9108,13,4,81,1,,,,,,,,,,,,
9108,15,3,91,41,,,,,,,,,,,,
9110,12,2,41,41,,,,,,,,,,,,
9110,12,3,71,1,,,,,,,,,,,,
9110,12,8,1,1,,,,,,,,,,,,
9110,16,4,31,11,,,,,,,,,,,,
9110,17,8,31,31,,,,,,,,,,,,
9112,12,2,1,31,,,,,,,,,,,,
9112,12,5,61,31,,,,,,,,,,,,
9112,13,3,51,21,,,,,,,,,,,,
9112,13,7,91,21,,,,,,,,,,,,
9112,14,4,81,1,,,,,,,,,,,,
9112,14,6,1,51,,,,,,,,,,,,
9112,16,3,91,21,,,,,,,,,,,,
9112,16,9,31,11,,,,,,,,,,,,
9112,17,6,1,51,,,,,,,,,,,,
9114,14,7,51,51,,,,,,,,,,,,
9115,15,4,91,41,,,,,,,,,,,,
9116,15,4,91,21,,,,,,,,,,,,
9116,18,2,41,51,,,,,,,,,,,,
9117,12,7,31,1,,,,,,,,,,,,
9117,14,5,91,51,,,,,,,,,,,,
9119,14,6,51,31,,,,,,,,,,,,
9120,12,3,81,51,,,,,,,,,,,,
9120,13,4,31,31,,,,,,,,,,,,
9120,15,2,51,31,,,,,,,,,,,,
9121,11,6,91,1,,,,,,,,,,,,
9121,12,6,31,51,,,,,,,,,,,,
9121,14,8,71,11,,,,,,,,,,,,
9123,11,4,91,1,,,,,,,,,,,,
9123,11,9,11,1,,,,,,,,,,,,
9123,13,8,31,1,,,,,,,,,,,,
9123,16,6,51,41,,,,,,,,,,,,
9124,12,7,31,21,,,,,,,,,,,,
9124,13,7,71,51,,,,,,,,,,,,
9124,15,7,71,1,,,,,,,,,,,,
9124,17,7,31,21,,,,,,,,,,,,
9125,12,5,11,51,,,,,,,,,,,,
9126,16,6,11,31,,,,,,,,,,,,
9129,12,7,51,21,,,,,,,,,,,,
9129,14,9,91,11,,,,,,,,,,,,
9129,16,9,31,21,,,,,,,,,,,,
9129,17,7,91,11,,,,,,,,,,,,
9130,10,3,41,41,,,,,,,,,,,,
9130,10,7,71,41,,,,,,,,,,,,
9130,11,9,61,21,,,,,,,,,,,,
9130,17,2,71,31,,,,,,,,,,,,
9131,10,9,91,31,,,,,,,,,,,,
9131,16,2,21,1,,,,,,,,,,,,
9133,10,9,91,21,,,,,,,,,,,,
9134,10,7,41,11,,,,,,,,,,,,
9134,10,8,41,31,,,,,,,,,,,,
9135,15,8,11,1,,,,,,,,,,,,
9136,13,6,61,1,,,,,,,,,,,,
9136,13,8,51,11,,,,,,,,,,,,
9136,15,5,41,31,,,,,,,,,,,,
9136,16,5,51,11,,,,,,,,,,,,
9137,10,5,41,51,,,,,,,,,,,,
9137,14,2,61,21,,,,,,,,,,,,
9137,14,5,41,11,,,,,,,,,,,,
9138,10,5,81,11,,,,,,,,,,,,
9138,10,9,41,1,,,,,,,,,,,,
9138,12,6,11,51,,,,,,,,,,,,
9138,12,8,61,11,,,,,,,,,,,,
9138,14,2,21,41,,,,,,,,,,,,
9138,15,8,21,51,,,,,,,,,,,,
9138,17,7,31,41,,,,,,,,,,,,
9139,10,6,1,21,,,,,,,,,,,,
9139,11,6,31,31,,,,,,,,,,,,
9139,13,8,81,51,,,,,,,,,,,,
9139,14,6,21,51,,,,,,,,,,,,
9139,15,7,51,21,,,,,,,,,,,,
9140,11,3,91,51,,,,,,,,,,,,
9142,10,7,21,21,,,,,,,,,,,,
9142,13,7,21,1,,,,,,,,,,,,
9142,14,8,21,51,,,,,,,,,,,,
9142,17,7,31,1,,,,,,,,,,,,
9143,10,3,11,31,,,,,,,,,,,,
9143,12,2,31,11,,,,,,,,,,,,
9143,12,8,81,1,,,,,,,,,,,,
9143,16,4,91,1,,,,,,,,,,,,
9144,13,9,81,31,,,,,,,,,,,,
9144,14,6,21,31,,,,,,,,,,,,
9144,15,9,81,21,,,,,,,,,,,,
9144,17,2,11,1,,,,,,,,,,,,
9145,11,9,71,31,,,,,,,,,,,,
9145,13,5,21,51,,,,,,,,,,,,
9146,10,2,71,31,,,,,,,,,,,,
9146,12,8,11,51,,,,,,,,,,,,
9147,10,7,31,31,,,,,,,,,,,,
9147,10,7,61,1,,,,,,,,,,,,
9147,14,6,31,21,,,,,,,,,,,,
9147,16,8,81,21,,,,,,,,,,,,
9148,10,4,81,11,,,,,,,,,,,,
9148,11,9,41,21,,,,,,,,,,,,
9148,15,7,81,21,,,,,,,,,,,,
9148,16,6,1,31,,,,,,,,,,,,
9148,17,4,31,41,,,,,,,,,,,,
9149,10,3,61,11,,,,,,,,,,,,
9149,15,6,1,51,,,,,,,,,,,,
9150,11,9,21,1,,,,,,,,,,,,
9150,16,3,51,11,,,,,,,,,,,,
9150,16,3,81,51,,,,,,,,,,,,
9150,17,9,1,41,,,,,,,,,,,,
9151,16,6,31,11,,,,,,,,,,,,
9152,13,8,51,1,,,,,,,,,,,,
9152,16,2,51,41,,,,,,,,,,,,
9154,11,5,61,1,,,,,,,,,,,,
9154,16,4,41,51,,,,,,,,,,,,
9154,18,2,11,21,,,,,,,,,,,,
9155,10,3,51,1,,,,,,,,,,,,
9155,12,6,71,1,,,,,,,,,,,,
9155,13,5,31,51,,,,,,,,,,,,
9156,10,6,11,11,,,,,,,,,,,,
9156,14,2,91,11,,,,,,,,,,,,
9156,15,2,1,51,,,,,,,,,,,,
9156,16,3,11,31,,,,,,,,,,,,
9156,18,2,51,21,,,,,,,,,,,,
9157,11,5,71,1,,,,,,,,,,,,
9157,14,6,61,11,,,,,,,,,,,,
9157,15,2,71,31,,,,,,,,,,,,
9158,13,4,41,31,,,,,,,,,,,,
9158,17,5,11,51,,,,,,,,,,,,
9159,11,5,91,11,,,,,,,,,,,,
9159,16,4,11,51,,,,,,,,,,,,
9160,13,4,41,1,,,,,,,,,,,,
9160,13,8,1,31,,,,,,,,,,,,
9160,14,7,51,1,,,,,,,,,,,,
9160,16,8,21,21,,,,,,,,,,,,
9161,16,7,71,1,,,,,,,,,,,,
9161,16,8,71,21,,,,,,,,,,,,
9162,17,3,61,41,,,,,,,,,,,,
9163,11,5,51,21,,,,,,,,,,,,
9164,11,8,51,51,,,,,,,,,,,,
9165,16,9,61,31,,,,,,,,,,,,
9166,10,6,71,1,,,,,,,,,,,,
9167,14,5,91,31,,,,,,,,,,,,
9168,10,8,81,31,,,,,,,,,,,,
9169,10,3,71,41,,,,,,,,,,,,
9169,11,9,61,51,,,,,,,,,,,,
9169,14,4,41,31,,,,,,,,,,,,
9170,12,5,91,1,,,,,,,,,,,,
9170,13,7,91,31,,,,,,,,,,,,
9170,15,9,71,11,,,,,,,,,,,,
9170,17,4,71,41,,,,,,,,,,,,
9170,17,6,61,11,,,,,,,,,,,,
9171,10,6,31,51,,,,,,,,,,,,
9171,10,6,91,41,,,,,,,,,,,,
9173,12,4,31,11,,,,,,,,,,,,
9173,12,5,81,41,,,,,,,,,,,,
9173,17,5,1,51,,,,,,,,,,,,
9174,11,2,11,41,,,,,,,,,,,,
9174,14,5,81,21,,,,,,,,,,,,
9174,16,7,41,31,,,,,,,,,,,,
9175,16,2,91,31,,,,,,,,,,,,
9175,16,7,21,11,,,,,,,,,,,,
9175,17,9,81,31,,,,,,,,,,,,
9176,17,9,71,1,,,,,,,,,,,,
9177,11,3,41,1,,,,,,,,,,,,
9178,11,2,31,1,,,,,,,,,,,,
9178,13,4,11,51,,,,,,,,,,,,
9179,10,7,1,31,,,,,,,,,,,,
9179,10,9,41,21,,,,,,,,,,,,
9180,16,7,41,1,,,,,,,,,,,,
9181,10,5,1,21,,,,,,,,,,,,
9181,11,3,11,11,,,,,,,,,,,,
9181,14,5,41,1,,,,,,,,,,,,
9181,15,6,11,51,,,,,,,,,,,,
9182,11,5,11,1,,,,,,,,,,,,
9183,13,9,11,11,,,,,,,,,,,,
9184,10,5,61,41,,,,,,,,,,,,
9184,10,5,71,1,,,,,,,,,,,,
9185,10,3,91,21,,,,,,,,,,,,
9186,16,4,91,41,,,,,,,,,,,,
9187,10,5,71,51,,,,,,,,,,,,
9187,12,7,1,1,,,,,,,,,,,,
9187,13,2,91,11,,,,,,,,,,,,
9188,13,2,11,41,,,,,,,,,,,,
9188,16,5,1,31,,,,,,,,,,,,
9189,11,9,81,31,,,,,,,,,,,,
9189,14,7,1,51,,,,,,,,,,,,
9189,15,2,81,41,,,,,,,,,,,,
9189,17,9,61,41,,,,,,,,,,,,
9190,16,2,71,21,,,,,,,,,,,,
9191,17,9,81,21,,,,,,,,,,,,
9192,11,7,51,21,,,,,,,,,,,,
9192,12,7,61,51,,,,,,,,,,,,
9192,14,9,91,41,,,,,,,,,,,,
9193,10,6,71,21,,,,,,,,,,,,
9193,13,8,61,11,,,,,,,,,,,,
9194,14,9,71,41,,,,,,,,,,,,
9195,10,6,81,1,,,,,,,,,,,,
9195,12,3,11,31,,,,,,,,,,,,
9197,13,9,91,21,,,,,,,,,,,,
9198,10,3,1,41,,,,,,,,,,,,
9198,10,3,91,31,,,,,,,,,,,,
9198,11,3,41,21,,,,,,,,,,,,
9200,11,3,21,51,,,,,,,,,,,,
9200,13,5,11,31,,,,,,,,,,,,
9200,15,2,31,11,,,,,,,,,,,,
9200,15,8,71,31,,,,,,,,,,,,
9200,16,6,61,1,,,,,,,,,,,,
9201,17,6,71,21,,,,,,,,,,,,
9202,14,8,1,11,,,,,,,,,,,,
9202,16,9,51,1,,,,,,,,,,,,
9204,11,3,81,1,,,,,,,,,,,,
9204,15,5,91,11,,,,,,,,,,,,
9204,15,6,11,21,,,,,,,,,,,,
9205,11,3,61,41,,,,,,,,,,,,
9205,11,5,1,1,,,,,,,,,,,,
9205,11,5,91,31,,,,,,,,,,,,
9205,12,8,41,11,,,,,,,,,,,,
9205,14,3,71,51,,,,,,,,,,,,
9205,14,4,81,21,,,,,,,,,,,,
9205,16,7,51,31,,,,,,,,,,,,
9206,16,6,61,51,,,,,,,,,,,,
9206,17,9,11,41,,,,,,,,,,,,
9207,11,9,31,21,,,,,,,,,,,,
9207,13,4,41,51,,,,,,,,,,,,
9207,15,5,1,41,,,,,,,,,,,,
9207,16,5,81,51,,,,,,,,,,,,
9209,13,4,31,11,,,,,,,,,,,,
9209,16,3,41,41,,,,,,,,,,,,
9209,17,9,61,21,,,,,,,,,,,,
9210,13,3,11,21,,,,,,,,,,,,
9210,18,2,41,1,,,,,,,,,,,,
9211,12,5,41,41,,,,,,,,,,,,
9212,12,3,41,21,,,,,,,,,,,,
9212,13,8,31,21,,,,,,,,,,,,
9212,16,3,31,11,,,,,,,,,,,,
9213,10,4,71,21,,,,,,,,,,,,
9213,11,7,81,1,,,,,,,,,,,,
9213,14,8,71,21,,,,,,,,,,,,
9213,15,8,81,21,,,,,,,,,,,,
9213,16,2,21,21,,,,,,,,,,,,
9213,17,6,21,41,,,,,,,,,,,,
9214,11,3,1,11,,,,,,,,,,,,
9214,12,7,1,21,,,,,,,,,,,,
9214,16,3,11,51,,,,,,,,,,,,
9214,16,6,41,41,,,,,,,,,,,,
9214,17,7,41,41,,,,,,,,,,,,
9215,10,7,41,31,,,,,,,,,,,,
9215,13,2,91,1,,,,,,,,,,,,
9215,16,2,1,31,,,,,,,,,,,,
9215,16,7,1,31,,,,,,,,,,,,
9216,12,4,61,11,,,,,,,,,,,,
9216,13,9,91,41,,,,,,,,,,,,
9217,11,5,91,51,,,,,,,,,,,,
9217,14,4,91,41,,,,,,,,,,,,
9217,14,7,81,21,,,,,,,,,,,,
9217,16,9,91,1,,,,,,,,,,,,
9218,13,4,51,41,,,,,,,,,,,,
9219,10,6,11,1,,,,,,,,,,,,
9219,12,5,91,21,,,,,,,,,,,,
9219,13,3,51,51,,,,,,,,,,,,
9219,17,4,81,1,,,,,,,,,,,,
9219,18,2,81,11,,,,,,,,,,,,
9220,13,9,41,11,,,,,,,,,,,,
9220,13,9,51,31,,,,,,,,,,,,
9220,14,9,21,41,,,,,,,,,,,,
9221,10,8,51,1,,,,,,,,,,,,
9221,14,7,91,21,,,,,,,,,,,,
9221,17,7,31,11,,,,,,,,,,,,
9222,14,4,91,1,,,,,,,,,,,,
9222,15,7,11,41,,,,,,,,,,,,
9222,17,9,31,1,,,,,,,,,,,,
9223,16,3,21,11,,,,,,,,,,,,
9223,16,6,21,41,,,,,,,,,,,,
9223,16,8,61,1,,,,,,,,,,,,
9223,17,8,91,51,,,,,,,,,,,,
9224,17,8,31,51,,,,,,,,,,,,
9224,17,8,91,41,,,,,,,,,,,,
9225,12,6,1,31,,,,,,,,,,,,
9225,16,6,41,21,,,,,,,,,,,,
9225,17,5,11,41,,,,,,,,,,,,
9227,14,3,11,51,,,,,,,,,,,,
9228,10,9,21,11,,,,,,,,,,,,
9228,10,9,71,21,,,,,,,,,,,,
9228,12,3,21,21,,,,,,,,,,,,
9228,12,3,31,1,,,,,,,,,,,,
9228,14,7,41,21,,,,,,,,,,,,
9228,16,3,41,11,,,,,,,,,,,,
9228,16,7,21,1,,,,,,,,,,,,
9228,17,4,91,31,,,,,,,,,,,,
9228,17,5,51,11,,,,,,,,,,,,
9229,14,9,1,31,,,,,,,,,,,,
9229,17,8,41,11,,,,,,,,,,,,
9230,11,4,81,1,,,,,,,,,,,,
9230,16,4,1,41,,,,,,,,,,,,
9231,11,4,91,21,,,,,,,,,,,,
9232,11,5,11,21,,,,,,,,,,,,
9232,13,5,11,41,,,,,,,,,,,,
9232,13,5,21,11,,,,,,,,,,,,
9233,12,4,61,51,,,,,,,,,,,,
9234,12,9,81,51,,,,,,,,,,,,
9234,13,8,21,41,,,,,,,,,,,,
9235,10,2,11,41,,,,,,,,,,,,
9235,10,4,51,31,,,,,,,,,,,,
9235,14,8,41,11,,,,,,,,,,,,
9235,15,9,21,11,,,,,,,,,,,,
9236,12,2,21,1,,,,,,,,,,,,
9236,12,4,41,51,,,,,,,,,,,,
9236,17,2,51,1,,,,,,,,,,,,
9236,17,4,71,21,,,,,,,,,,,,
9237,11,3,1,51,,,,,,,,,,,,
9237,12,5,1,11,,,,,,,,,,,,
9237,13,9,21,11,,,,,,,,,,,,
9237,15,9,61,21,,,,,,,,,,,,
9237,16,8,51,21,,,,,,,,,,,,
9237,17,3,41,51,,,,,,,,,,,,
9237,17,7,31,31,,,,,,,,,,,,
9238,11,7,71,21,,,,,,,,,,,,
9238,13,6,71,51,,,,,,,,,,,,
9238,14,5,31,21,,,,,,,,,,,,
9238,14,9,71,51,,,,,,,,,,,,
9238,16,4,71,1,,,,,,,,,,,,
9240,13,2,51,11,,,,,,,,,,,,
9241,17,6,51,21,,,,,,,,,,,,
9242,10,5,31,51,,,,,,,,,,,,
9242,16,8,31,11,,,,,,,,,,,,
9242,17,6,11,31,,,,,,,,,,,,
9243,11,9,81,21,,,,,,,,,,,,
9243,13,6,11,31,,,,,,,,,,,,
9244,12,4,61,1,,,,,,,,,,,,
9245,17,2,91,41,,,,,,,,,,,,
9245,18,2,61,41,,,,,,,,,,,,
9246,10,2,31,51,,,,,,,,,,,,
9246,15,2,1,1,,,,,,,,,,,,
9246,18,2,1,11,,,,,,,,,,,,
9247,13,8,61,21,,,,,,,,,,,,
9247,14,8,31,51,,,,,,,,,,,,
9247,15,3,21,31,,,,,,,,,,,,
9247,15,4,21,31,,,,,,,,,,,,
9248,10,8,61,1,,,,,,,,,,,,
9248,14,2,1,11,,,,,,,,,,,,
9248,15,5,11,41,,,,,,,,,,,,
9248,15,8,1,21,,,,,,,,,,,,
9248,17,7,51,51,,,,,,,,,,,,
9249,12,6,81,11,,,,,,,,,,,,
9249,14,5,71,51,,,,,,,,,,,,
9250,14,7,71,21,,,,,,,,,,,,
9250,17,6,51,41,,,,,,,,,,,,
9251,14,6,11,11,,,,,,,,,,,,
9251,16,8,91,21,,,,,,,,,,,,
9252,15,9,91,31,,,,,,,,,,,,
9252,16,9,41,31,,,,,,,,,,,,
9252,17,3,1,11,,,,,,,,,,,,
9253,11,3,61,1,,,,,,,,,,,,
9253,13,6,1,11,,,,,,,,,,,,
9253,17,8,41,41,,,,,,,,,,,,
9254,14,8,1,41,,,,,,,,,,,,
9254,15,8,31,41,,,,,,,,,,,,
9255,11,6,51,11,,,,,,,,,,,,
9256,12,4,51,1,,,,,,,,,,,,
9256,12,8,41,31,,,,,,,,,,,,
9256,14,3,71,31,,,,,,,,,,,,
9256,15,4,81,21,,,,,,,,,,,,
9256,16,2,61,41,,,,,,,,,,,,
9257,10,4,61,1,,,,,,,,,,,,
9257,14,8,91,11,,,,,,,,,,,,
9257,15,5,41,21,,,,,,,,,,,,
9258,12,9,61,1,,,,,,,,,,,,
9258,12,9,91,51,,,,,,,,,,,,
9259,14,4,91,51,,,,,,,,,,,,
9259,17,2,21,31,,,,,,,,,,,,
9260,10,8,51,21,,,,,,,,,,,,
9260,12,2,21,51,,,,,,,,,,,,
9260,12,4,21,1,,,,,,,,,,,,
9260,14,4,41,51,,,,,,,,,,,,
9260,16,7,51,11,,,,,,,,,,,,
9262,11,7,41,41,,,,,,,,,,,,
9262,12,6,91,1,,,,,,,,,,,,
9262,12,8,91,31,,,,,,,,,,,,
9262,15,7,21,51,,,,,,,,,,,,
9263,10,8,61,21,,,,,,,,,,,,
9263,13,4,71,11,,,,,,,,,,,,
9263,13,9,61,31,,,,,,,,,,,,
9263,14,2,51,31,,,,,,,,,,,,
9263,17,2,61,11,,,,,,,,,,,,
9263,17,4,11,21,,,,,,,,,,,,
9264,10,4,1,51,,,,,,,,,,,,
9264,11,6,81,41,,,,,,,,,,,,
9264,13,2,31,51,,,,,,,,,,,,
9264,17,4,51,41,,,,,,,,,,,,
9265,15,2,21,21,,,,,,,,,,,,
9265,17,4,1,41,,,,,,,,,,,,
9266,12,9,91,31,,,,,,,,,,,,
9266,14,2,31,51,,,,,,,,,,,,
9266,14,4,1,41,,,,,,,,,,,,
9266,17,4,31,51,,,,,,,,,,,,
9267,10,4,11,31,,,,,,,,,,,,
9267,10,7,81,21,,,,,,,,,,,,
9267,12,4,71,31,,,,,,,,,,,,
9267,13,9,31,41,,,,,,,,,,,,
9267,17,7,91,51,,,,,,,,,,,,
9268,15,3,41,21,,,,,,,,,,,,
9269,11,8,11,41,,,,,,,,,,,,
9269,12,6,91,21,,,,,,,,,,,,
9269,15,3,61,31,,,,,,,,,,,,
9269,15,4,11,21,,,,,,,,,,,,
9269,18,2,41,21,,,,,,,,,,,,
9270,12,5,61,11,,,,,,,,,,,,
9270,13,5,31,11,,,,,,,,,,,,
9272,11,2,71,41,,,,,,,,,,,,
9272,11,8,31,41,,,,,,,,,,,,
9272,13,8,51,41,,,,,,,,,,,,
9273,14,2,11,21,,,,,,,,,,,,
9273,14,8,41,1,,,,,,,,,,,,
9274,12,6,91,31,,,,,,,,,,,,
9274,13,5,21,31,,,,,,,,,,,,
9275,12,5,71,51,,,,,,,,,,,,
9275,13,6,51,41,,,,,,,,,,,,
9276,14,5,61,41,,,,,,,,,,,,
9277,10,4,21,31,,,,,,,,,,,,
9277,11,7,11,51,,,,,,,,,,,,
9277,11,9,41,41,,,,,,,,,,,,
9277,13,5,31,41,,,,,,,,,,,,
9277,14,5,51,21,,,,,,,,,,,,
9277,18,2,21,11,,,,,,,,,,,,
9278,11,7,1,1,,,,,,,,,,,,
9278,16,4,31,31,,,,,,,,,,,,
9279,10,2,91,1,,,,,,,,,,,,
9279,10,3,21,21,,,,,,,,,,,,
9279,10,5,21,21,,,,,,,,,,,,
9279,10,7,11,1,,,,,,,,,,,,
9279,12,5,51,1,,,,,,,,,,,,
9279,12,9,31,41,,,,,,,,,,,,
9279,16,9,31,51,,,,,,,,,,,,
9279,17,5,41,1,,,,,,,,,,,,
9279,18,3,11,51,,,,,,,,,,,,
9280,12,3,91,31,,,,,,,,,,,,
9280,12,7,51,51,,,,,,,,,,,,
9281,11,8,51,21,,,,,,,,,,,,
9282,13,9,21,41,,,,,,,,,,,,
9284,10,2,61,11,,,,,,,,,,,,
9285,14,8,11,1,,,,,,,,,,,,
9286,11,8,61,41,,,,,,,,,,,,
9286,15,2,31,1,,,,,,,,,,,,
9286,15,6,61,1,,,,,,,,,,,,
9286,16,2,41,1,,,,,,,,,,,,
9287,10,6,21,1,,,,,,,,,,,,
9287,12,7,51,11,,,,,,,,,,,,
9287,13,9,91,51,,,,,,,,,,,,
9287,14,3,91,31,,,,,,,,,,,,
9289,15,3,71,1,,,,,,,,,,,,
9290,10,8,71,1,,,,,,,,,,,,
9290,11,5,51,11,,,,,,,,,,,,
9290,12,9,1,31,,,,,,,,,,,,
9291,11,6,81,11,,,,,,,,,,,,
9291,15,5,31,41,,,,,,,,,,,,
9292,17,3,1,1,,,,,,,,,,,,
9293,12,6,1,21,,,,,,,,,,,,
9293,16,2,51,31,,,,,,,,,,,,
9294,14,5,91,11,,,,,,,,,,,,
9294,15,2,51,41,,,,,,,,,,,,
9294,18,3,1,41,,,,,,,,,,,,
9295,11,4,51,21,,,,,,,,,,,,
9295,14,4,51,31,,,,,,,,,,,,
9295,16,9,1,11,,,,,,,,,,,,
9296,12,4,21,41,,,,,,,,,,,,
9296,13,7,61,51,,,,,,,,,,,,
9296,16,3,21,21,,,,,,,,,,,,
9297,10,3,91,1,,,,,,,,,,,,
9297,11,2,51,41,,,,,,,,,,,,
9297,11,7,61,1,,,,,,,,,,,,
9297,15,6,31,41,,,,,,,,,,,,
9298,12,8,41,1,,,,,,,,,,,,
9299,10,2,71,41,,,,,,,,,,,,
9299,10,5,31,41,,,,,,,,,,,,
9299,11,8,41,1,,,,,,,,,,,,
9299,14,3,71,11,,,,,,,,,,,,
9299,15,2,61,31,,,,,,,,,,,,
9299,16,7,1,11,,,,,,,,,,,,
9299,18,2,1,51,,,,,,,,,,,,
9300,13,5,81,31,,,,,,,,,,,,
9300,16,5,11,11,,,,,,,,,,,,
9300,17,8,51,21,,,,,,,,,,,,
9301,12,7,31,11,,,,,,,,,,,,
9301,13,8,11,31,,,,,,,,,,,,
9301,13,9,51,41,,,,,,,,,,,,
9301,14,9,51,41,,,,,,,,,,,,
9302,16,7,31,41,,,,,,,,,,,,
9302,16,8,91,11,,,,,,,,,,,,
9302,16,9,91,51,,,,,,,,,,,,
9303,11,7,91,21,,,,,,,,,,,,
9303,16,4,81,11,,,,,,,,,,,,
9304,13,4,91,51,,,,,,,,,,,,
9304,15,9,11,41,,,,,,,,,,,,
9304,16,2,61,1,,,,,,,,,,,,
9304,16,3,91,1,,,,,,,,,,,,
9304,16,4,11,21,,,,,,,,,,,,
9305,10,3,31,51,,,,,,,,,,,,
9305,11,7,1,41,,,,,,,,,,,,
