length,population_size,tournaments,elitism_rate,mutation_rate,population_size_min,population_size_max,population_size_unit,tournaments_min,tournaments_max,tournaments_unit,elitism_rate_min,elitism_rate_max,elitism_rate_unit,mutation_rate_min,mutation_rate_max,mutation_rate_unit
9061,56,3,31,31,,,,,,,,,,,,
9061,57,7,1,1,,,,,,,,,,,,
9062,57,4,51,21,,,,,,,,,,,,
9063,51,9,1,31,,,,,,,,,,,,
9063,53,7,71,21,,,,,,,,,,,,
9063,54,8,11,31,,,,,,,,,,,,
9063,54,8,41,21,,,,,,,,,,,,
9064,51,7,51,1,,,,,,,,,,,,
9064,51,8,61,21,,,,,,,,,,,,
9064,54,9,51,31,,,,,,,,,,,,
9064,57,2,41,41,,,,,,,,,,,,
9065,54,3,81,11,,,,,,,,,,,,
9066,52,9,81,51,,,,,,,,,,,,
9066,53,2,1,31,,,,,,,,,,,,
9066,53,4,21,41,,,,,,,,,,,,
9066,53,6,11,1,,,,,,,,,,,,
9066,53,6,71,21,,,,,,,,,,,,
9066,57,2,51,1,,,,,,,,,,,,
9067,51,9,11,11,,,,,,,,,,,,
9067,53,3,11,31,,,,,,,,,,,,
9069,56,9,81,41,,,,,,,,,,,,
9070,52,6,1,1,,,,,,,,,,,,
9070,55,2,81,11,,,,,,,,,,,,
9071,50,2,91,1,,,,,,,,,,,,
9071,50,3,21,1,,,,,,,,,,,,
9071,54,7,91,21,,,,,,,,,,,,
9071,55,8,61,31,,,,,,,,,,,,
9071,56,4,11,21,,,,,,,,,,,,
9071,56,6,81,11,,,,,,,,,,,,
9072,51,9,1,1,,,,,,,,,,,,
9072,57,6,11,11,,,,,,,,,,,,
9073,54,2,21,51,,,,,,,,,,,,
9073,54,9,21,31,,,,,,,,,,,,
9073,57,4,61,41,,,,,,,,,,,,
9074,50,6,11,51,,,,,,,,,,,,
9074,56,2,71,1,,,,,,,,,,,,
9075,51,8,81,1,,,,,,,,,,,,
9075,53,7,61,31,,,,,,,,,,,,
9076,50,2,61,51,,,,,,,,,,,,
9076,51,5,71,41,,,,,,,,,,,,
9076,55,7,61,31,,,,,,,,,,,,
9077,51,9,31,11,,,,,,,,,,,,
9077,53,8,81,11,,,,,,,,,,,,
9077,56,9,81,21,,,,,,,,,,,,
9078,50,6,1,41,,,,,,,,,,,,
9078,52,5,81,31,,,,,,,,,,,,
9078,54,6,21,11,,,,,,,,,,,,
9078,55,7,91,21,,,,,,,,,,,,
9079,50,7,81,31,,,,,,,,,,,,
9079,52,4,1,51,,,,,,,,,,,,
9079,53,5,81,31,,,,,,,,,,,,
9079,54,2,71,11,,,,,,,,,,,,
9079,55,4,71,31,,,,,,,,,,,,
9079,55,8,91,1,,,,,,,,,,,,
9080,52,7,71,1,,,,,,,,,,,,
9080,55,7,71,1,,,,,,,,,,,,
9080,58,2,31,21,,,,,,,,,,,,
9081,50,4,11,21,,,,,,,,,,,,
9081,50,4,21,1,,,,,,,,,,,,
9081,57,8,21,31,,,,,,,,,,,,
9081,57,9,31,51,,,,,,,,,,,,
9082,53,6,51,1,,,,,,,,,,,,
9082,56,8,71,41,,,,,,,,,,,,
9084,50,4,1,1,,,,,,,,,,,,
9084,56,8,61,1,,,,,,,,,,,,
9084,57,5,1,21,,,,,,,,,,,,
9084,57,5,71,11,,,,,,,,,,,,
9085,50,4,51,31,,,,,,,,,,,,
9085,52,8,41,51,,,,,,,,,,,,
9085,53,5,81,41,,,,,,,,,,,,
9086,50,9,41,41,,,,,,,,,,,,
9087,52,5,21,41,,,,,,,,,,,,
9087,56,7,31,1,,,,,,,,,,,,
9088,50,5,91,51,,,,,,,,,,,,
9089,57,3,61,51,,,,,,,,,,,,
9090,56,2,21,1,,,,,,,,,,,,
9090,57,8,91,51,,,,,,,,,,,,
9091,52,8,1,31,,,,,,,,,,,,
9091,55,9,51,51,,,,,,,,,,,,
9091,56,5,61,21,,,,,,,,,,,,
9092,52,4,51,41,,,,,,,,,,,,
9092,52,8,81,11,,,,,,,,,,,,
9092,54,6,21,21,,,,,,,,,,,,
9092,55,2,31,41,,,,,,,,,,,,
9092,56,8,51,1,,,,,,,,,,,,
9093,53,9,41,21,,,,,,,,,,,,
9094,55,6,21,21,,,,,,,,,,,,
9094,56,2,91,11,,,,,,,,,,,,
9094,57,3,71,1,,,,,,,,,,,,
9094,57,9,81,1,,,,,,,,,,,,
9095,53,4,31,41,,,,,,,,,,,,
9095,55,2,1,51,,,,,,,,,,,,
9095,57,4,91,41,,,,,,,,,,,,
9096,54,8,11,51,,,,,,,,,,,,
9096,56,6,71,21,,,,,,,,,,,,
9096,57,4,11,31,,,,,,,,,,,,
9096,57,6,21,41,,,,,,,,,,,,
9097,57,6,71,11,,,,,,,,,,,,
9098,56,2,51,31,,,,,,,,,,,,
9098,56,4,41,1,,,,,,,,,,,,
9098,56,6,51,11,,,,,,,,,,,,
9099,52,5,1,11,,,,,,,,,,,,
9099,55,9,31,1,,,,,,,,,,,,
9099,56,3,41,11,,,,,,,,,,,,
9100,50,2,31,41,,,,,,,,,,,,
9100,50,9,31,1,,,,,,,,,,,,
9100,55,2,51,1,,,,,,,,,,,,
9101,56,8,41,1,,,,,,,,,,,,
9101,56,8,61,31,,,,,,,,,,,,
9101,57,5,21,1,,,,,,,,,,,,
9102,56,3,41,1,,,,,,,,,,,,
9103,52,5,11,41,,,,,,,,,,,,
9103,55,9,81,31,,,,,,,,,,,,
9103,57,6,11,1,,,,,,,,,,,,
9104,50,6,91,51,,,,,,,,,,,,
9104,53,6,91,31,,,,,,,,,,,,
9104,53,8,91,31,,,,,,,,,,,,
9104,57,4,31,1,,,,,,,,,,,,
9105,56,5,31,31,,,,,,,,,,,,
9106,54,2,61,11,,,,,,,,,,,,
9106,55,5,61,41,,,,,,,,,,,,
9106,55,8,11,1,,,,,,,,,,,,
9106,56,9,31,51,,,,,,,,,,,,
9109,51,4,31,51,,,,,,,,,,,,
9109,53,6,31,21,,,,,,,,,,,,
9110,52,3,81,1,,,,,,,,,,,,
9110,57,4,81,51,,,,,,,,,,,,
9112,51,3,91,51,,,,,,,,,,,,
9112,54,7,81,41,,,,,,,,,,,,
9112,57,2,81,41,,,,,,,,,,,,
9113,55,4,1,51,,,,,,,,,,,,
9113,55,5,31,31,,,,,,,,,,,,
9113,56,4,81,41,,,,,,,,,,,,
9114,53,4,11,41,,,,,,,,,,,,
9114,54,7,1,21,,,,,,,,,,,,
9114,56,7,31,21,,,,,,,,,,,,
9114,58,2,81,31,,,,,,,,,,,,
9115,55,7,51,11,,,,,,,,,,,,
9115,55,8,51,11,,,,,,,,,,,,
9116,50,9,41,1,,,,,,,,,,,,
9116,51,4,91,11,,,,,,,,,,,,
9117,56,4,51,21,,,,,,,,,,,,
9118,55,6,81,1,,,,,,,,,,,,
9118,56,4,61,11,,,,,,,,,,,,
9119,50,2,41,41,,,,,,,,,,,,
9119,50,5,1,11,,,,,,,,,,,,
9119,57,2,51,21,,,,,,,,,,,,
9119,57,2,71,11,,,,,,,,,,,,
9120,52,5,21,31,,,,,,,,,,,,
9120,57,7,81,11,,,,,,,,,,,,
9121,57,9,91,51,,,,,,,,,,,,
9123,54,7,31,21,,,,,,,,,,,,
9124,56,7,51,11,,,,,,,,,,,,
9125,57,5,71,51,,,,,,,,,,,,
9126,51,4,21,21,,,,,,,,,,,,
9126,57,4,31,11,,,,,,,,,,,,
9127,50,9,51,51,,,,,,,,,,,,
9127,51,8,21,41,,,,,,,,,,,,
9127,54,8,11,41,,,,,,,,,,,,
9128,50,3,51,11,,,,,,,,,,,,
9128,53,8,41,21,,,,,,,,,,,,
9128,56,5,81,51,,,,,,,,,,,,
9130,51,6,81,21,,,,,,,,,,,,
9130,51,7,71,1,,,,,,,,,,,,
9130,55,6,71,51,,,,,,,,,,,,
9130,55,8,71,41,,,,,,,,,,,,
9131,50,7,21,41,,,,,,,,,,,,
9131,51,2,61,21,,,,,,,,,,,,
9131,51,3,11,31,,,,,,,,,,,,
9132,50,6,1,21,,,,,,,,,,,,
9132,52,6,11,11,,,,,,,,,,,,
9132,52,6,61,51,,,,,,,,,,,,
9132,53,5,81,1,,,,,,,,,,,,
9132,56,3,21,41,,,,,,,,,,,,
9133,52,6,11,51,,,,,,,,,,,,
9134,52,8,51,31,,,,,,,,,,,,
9136,55,4,21,21,,,,,,,,,,,,
9137,51,5,81,31,,,,,,,,,,,,
9137,51,6,21,31,,,,,,,,,,,,
9137,53,9,21,31,,,,,,,,,,,,
9138,50,2,31,31,,,,,,,,,,,,
9138,50,2,51,31,,,,,,,,,,,,
9139,50,8,31,1,,,,,,,,,,,,
9139,52,6,1,51,,,,,,,,,,,,
9139,54,9,71,51,,,,,,,,,,,,
9140,54,3,91,1,,,,,,,,,,,,
9140,54,6,51,51,,,,,,,,,,,,
9141,53,2,91,41,,,,,,,,,,,,
9141,55,2,71,1,,,,,,,,,,,,
9141,56,3,1,1,,,,,,,,,,,,
9142,53,3,41,21,,,,,,,,,,,,
9142,54,3,71,41,,,,,,,,,,,,
9143,55,5,91,1,,,,,,,,,,,,
9143,57,8,1,31,,,,,,,,,,,,
9143,57,8,61,11,,,,,,,,,,,,
9144,56,2,71,31,,,,,,,,,,,,
9144,57,7,11,21,,,,,,,,,,,,
9146,53,6,81,21,,,,,,,,,,,,
9147,51,8,41,1,,,,,,,,,,,,
9147,53,5,41,11,,,,,,,,,,,,
9147,54,4,91,1,,,,,,,,,,,,
9147,55,4,41,31,,,,,,,,,,,,
9147,55,9,91,21,,,,,,,,,,,,
9147,56,7,91,11,,,,,,,,,,,,
9148,57,3,71,21,,,,,,,,,,,,
9149,52,6,41,31,,,,,,,,,,,,
9149,54,3,11,1,,,,,,,,,,,,
9149,54,8,61,21,,,,,,,,,,,,
9149,56,6,71,51,,,,,,,,,,,,
9149,57,4,61,11,,,,,,,,,,,,
9150,52,2,31,31,,,,,,,,,,,,
9150,54,3,51,31,,,,,,,,,,,,
9151,51,9,61,11,,,,,,,,,,,,
9151,52,7,71,51,,,,,,,,,,,,
9151,52,7,91,1,,,,,,,,,,,,
9152,56,5,51,41,,,,,,,,,,,,
9152,56,8,11,21,,,,,,,,,,,,
9152,58,2,31,1,,,,,,,,,,,,
9154,50,2,51,21,,,,,,,,,,,,
9154,56,9,61,31,,,,,,,,,,,,
9154,57,4,31,41,,,,,,,,,,,,
9156,50,5,21,41,,,,,,,,,,,,
9156,54,8,61,11,,,,,,,,,,,,
9157,52,4,61,1,,,,,,,,,,,,
9157,58,2,71,41,,,,,,,,,,,,
9158,53,7,71,11,,,,,,,,,,,,
9158,53,8,31,1,,,,,,,,,,,,
9158,55,5,41,21,,,,,,,,,,,,
9158,56,7,81,51,,,,,,,,,,,,
9160,54,8,71,11,,,,,,,,,,,,
9161,53,8,1,31,,,,,,,,,,,,
9161,55,4,1,11,,,,,,,,,,,,
9162,50,2,21,31,,,,,,,,,,,,
9163,50,5,71,1,,,,,,,,,,,,
9163,51,3,41,21,,,,,,,,,,,,
9163,52,7,71,11,,,,,,,,,,,,
9163,55,3,41,51,,,,,,,,,,,,
9163,56,4,71,21,,,,,,,,,,,,
9163,57,3,11,11,,,,,,,,,,,,
9163,57,9,41,51,,,,,,,,,,,,
9164,54,3,81,41,,,,,,,,,,,,
9164,54,5,61,1,,,,,,,,,,,,
9165,50,7,71,51,,,,,,,,,,,,
9165,52,5,11,21,,,,,,,,,,,,
9165,53,7,51,51,,,,,,,,,,,,
9166,56,8,1,11,,,,,,,,,,,,
9166,57,2,61,41,,,,,,,,,,,,
9167,50,6,41,31,,,,,,,,,,,,
9167,55,6,31,1,,,,,,,,,,,,
9167,56,4,11,31,,,,,,,,,,,,
9168,50,8,1,41,,,,,,,,,,,,
9168,50,8,11,31,,,,,,,,,,,,
9168,51,4,31,21,,,,,,,,,,,,
9168,51,4,61,51,,,,,,,,,,,,
9168,51,9,1,51,,,,,,,,,,,,
9168,52,3,71,51,,,,,,,,,,,,
9168,54,6,11,11,,,,,,,,,,,,
9168,55,6,51,41,,,,,,,,,,,,
9168,57,3,41,11,,,,,,,,,,,,
9169,58,2,1,1,,,,,,,,,,,,
9170,51,4,81,31,,,,,,,,,,,,
9170,53,3,81,21,,,,,,,,,,,,
9171,51,8,71,21,,,,,,,,,,,,
9171,55,2,21,51,,,,,,,,,,,,
9172,51,8,21,11,,,,,,,,,,,,
9172,52,2,31,51,,,,,,,,,,,,
9172,52,6,41,41,,,,,,,,,,,,
9173,52,2,1,51,,,,,,,,,,,,
9173,53,6,81,11,,,,,,,,,,,,
9173,55,4,41,1,,,,,,,,,,,,
9173,56,6,81,21,,,,,,,,,,,,
9173,56,8,31,51,,,,,,,,,,,,
9175,53,4,41,11,,,,,,,,,,,,
9175,53,8,1,11,,,,,,,,,,,,
9176,50,5,51,21,,,,,,,,,,,,
9176,55,5,51,31,,,,,,,,,,,,
9177,52,9,1,51,,,,,,,,,,,,
9177,53,8,21,41,,,,,,,,,,,,
9177,56,7,21,51,,,,,,,,,,,,
9178,51,4,61,1,,,,,,,,,,,,
9178,52,4,51,31,,,,,,,,,,,,
9178,53,4,11,11,,,,,,,,,,,,
9179,54,3,1,1,,,,,,,,,,,,
9180,51,6,11,31,,,,,,,,,,,,
9180,52,3,41,31,,,,,,,,,,,,
9180,53,3,11,1,,,,,,,,,,,,
9180,53,9,1,31,,,,,,,,,,,,
9180,54,4,11,11,,,,,,,,,,,,
9180,56,3,21,1,,,,,,,,,,,,
9180,56,5,21,31,,,,,,,,,,,,
9181,52,4,41,41,,,,,,,,,,,,
9181,56,4,31,51,,,,,,,,,,,,
9182,52,3,21,1,,,,,,,,,,,,
9183,52,2,51,1,,,,,,,,,,,,
9183,52,5,61,41,,,,,,,,,,,,
9184,55,5,71,41,,,,,,,,,,,,
9185,52,8,1,21,,,,,,,,,,,,
9185,56,9,11,51,,,,,,,,,,,,
9185,57,8,71,51,,,,,,,,,,,,
9186,52,7,31,11,,,,,,,,,,,,
9186,57,9,31,31,,,,,,,,,,,,
9187,55,4,41,11,,,,,,,,,,,,
9187,56,2,91,31,,,,,,,,,,,,
9188,54,4,31,21,,,,,,,,,,,,
9188,54,5,61,51,,,,,,,,,,,,
9189,50,7,91,1,,,,,,,,,,,,
9189,53,2,41,11,,,,,,,,,,,,
9189,53,9,71,21,,,,,,,,,,,,
9189,54,3,31,21,,,,,,,,,,,,
9189,57,2,21,51,,,,,,,,,,,,
9191,50,9,41,51,,,,,,,,,,,,
9191,54,8,61,31,,,,,,,,,,,,
9191,57,9,91,41,,,,,,,,,,,,
9192,50,4,41,21,,,,,,,,,,,,
9192,50,8,51,11,,,,,,,,,,,,
9192,57,5,61,11,,,,,,,,,,,,
9193,52,6,71,41,,,,,,,,,,,,
9194,51,6,1,1,,,,,,,,,,,,
9194,54,7,91,1,,,,,,,,,,,,
9194,57,7,31,41,,,,,,,,,,,,
9194,57,9,1,51,,,,,,,,,,,,
9194,58,2,81,41,,,,,,,,,,,,
9196,53,9,51,51,,,,,,,,,,,,
9196,57,5,31,51,,,,,,,,,,,,
9197,50,6,31,21,,,,,,,,,,,,
9197,54,4,71,21,,,,,,,,,,,,
9198,55,9,71,51,,,,,,,,,,,,
9199,54,7,81,21,,,,,,,,,,,,
9201,53,9,21,11,,,,,,,,,,,,
9202,51,4,41,11,,,,,,,,,,,,
9202,51,6,11,41,,,,,,,,,,,,
9204,56,6,91,41,,,,,,,,,,,,
9205,52,3,1,1,,,,,,,,,,,,
9206,52,2,51,51,,,,,,,,,,,,
9206,53,5,21,31,,,,,,,,,,,,
9206,56,7,11,31,,,,,,,,,,,,
9206,57,7,61,21,,,,,,,,,,,,
9207,53,6,21,1,,,,,,,,,,,,
9208,50,2,21,41,,,,,,,,,,,,
9208,50,3,91,1,,,,,,,,,,,,
9208,56,4,1,51,,,,,,,,,,,,
9209,53,9,21,41,,,,,,,,,,,,
9210,50,4,31,31,,,,,,,,,,,,
9210,51,3,91,41,,,,,,,,,,,,
9210,51,5,11,1,,,,,,,,,,,,
9211,57,2,31,11,,,,,,,,,,,,
9212,54,6,61,31,,,,,,,,,,,,
9213,50,9,41,11,,,,,,,,,,,,
9213,52,5,91,11,,,,,,,,,,,,
9213,57,6,1,31,,,,,,,,,,,,
9214,56,7,51,31,,,,,,,,,,,,
9215,54,8,11,1,,,,,,,,,,,,
9216,50,8,91,31,,,,,,,,,,,,
9216,54,9,21,41,,,,,,,,,,,,
9217,55,3,41,21,,,,,,,,,,,,
9218,56,3,61,1,,,,,,,,,,,,
9218,56,8,81,21,,,,,,,,,,,,
9218,57,5,61,51,,,,,,,,,,,,
9219,50,4,81,41,,,,,,,,,,,,
9219,51,3,81,21,,,,,,,,,,,,
9219,52,4,41,51,,,,,,,,,,,,
9219,55,9,61,41,,,,,,,,,,,,
9219,57,9,41,1,,,,,,,,,,,,
9220,54,4,11,31,,,,,,,,,,,,
9220,57,5,11,21,,,,,,,,,,,,
9221,52,2,11,31,,,,,,,,,,,,
9221,52,4,1,31,,,,,,,,,,,,
9222,50,3,21,31,,,,,,,,,,,,
9222,51,8,41,51,,,,,,,,,,,,
9223,52,9,21,31,,,,,,,,,,,,
9223,53,6,61,21,,,,,,,,,,,,
9223,53,7,31,1,,,,,,,,,,,,
9223,56,7,1,1,,,,,,,,,,,,
9223,57,3,41,51,,,,,,,,,,,,
9224,50,2,41,11,,,,,,,,,,,,
9225,51,5,81,21,,,,,,,,,,,,
9225,51,7,51,11,,,,,,,,,,,,
9225,55,8,71,21,,,,,,,,,,,,
9226,52,3,31,51,,,,,,,,,,,,
9226,52,7,81,11,,,,,,,,,,,,
9226,52,9,81,31,,,,,,,,,,,,
9227,51,9,1,21,,,,,,,,,,,,
9227,52,9,31,51,,,,,,,,,,,,
9228,55,4,81,21,,,,,,,,,,,,
9229,50,2,31,21,,,,,,,,,,,,
9229,50,4,61,11,,,,,,,,,,,,
9229,53,3,41,41,,,,,,,,,,,,
9229,56,7,61,41,,,,,,,,,,,,
9229,57,3,71,41,,,,,,,,,,,,
9230,50,5,91,21,,,,,,,,,,,,
9230,51,7,11,21,,,,,,,,,,,,
9230,52,3,91,11,,,,,,,,,,,,
9231,50,8,71,31,,,,,,,,,,,,
9231,54,8,21,31,,,,,,,,,,,,
9232,51,8,51,41,,,,,,,,,,,,
9232,57,8,51,21,,,,,,,,,,,,
9233,52,7,51,11,,,,,,,,,,,,
9234,54,3,31,51,,,,,,,,,,,,
9234,56,2,61,21,,,,,,,,,,,,
9235,50,4,91,51,,,,,,,,,,,,
9235,52,8,51,1,,,,,,,,,,,,
9235,53,4,31,21,,,,,,,,,,,,
9235,54,8,51,1,,,,,,,,,,,,
9235,55,5,51,21,,,,,,,,,,,,
9235,56,4,61,41,,,,,,,,,,,,
9235,56,5,31,11,,,,,,,,,,,,
9236,52,2,61,41,,,,,,,,,,,,
9236,53,7,1,31,,,,,,,,,,,,
9236,55,9,71,11,,,,,,,,,,,,
9237,53,2,41,41,,,,,,,,,,,,
9238,53,3,91,11,,,,,,,,,,,,
9238,53,9,41,11,,,,,,,,,,,,
9238,56,3,51,11,,,,,,,,,,,,
9238,57,4,71,11,,,,,,,,,,,,
9240,54,8,1,1,,,,,,,,,,,,
9240,57,4,31,31,,,,,,,,,,,,
9241,53,8,11,51,,,,,,,,,,,,
9241,54,9,21,1,,,,,,,,,,,,
9242,54,9,91,21,,,,,,,,,,,,
9243,58,2,51,11,,,,,,,,,,,,
9244,57,3,21,1,,,,,,,,,,,,
9245,54,2,31,41,,,,,,,,,,,,
9246,53,8,61,41,,,,,,,,,,,,
9246,54,9,71,41,,,,,,,,,,,,
9247,51,2,91,11,,,,,,,,,,,,
9247,55,5,41,1,,,,,,,,,,,,
9248,57,2,31,1,,,,,,,,,,,,
9249,52,5,31,41,,,,,,,,,,,,
9249,55,7,71,21,,,,,,,,,,,,
9250,55,7,61,21,,,,,,,,,,,,
9251,53,6,71,51,,,,,,,,,,,,
9251,56,2,41,51,,,,,,,,,,,,
9252,51,4,71,31,,,,,,,,,,,,
9253,54,3,81,31,,,,,,,,,,,,
9253,56,8,31,21,,,,,,,,,,,,
9254,50,8,71,51,,,,,,,,,,,,
9254,52,2,81,1,,,,,,,,,,,,
9254,57,4,1,31,,,,,,,,,,,,
9255,52,6,81,1,,,,,,,,,,,,
9256,56,3,1,11,,,,,,,,,,,,
9256,57,9,11,11,,,,,,,,,,,,
9257,50,3,41,11,,,,,,,,,,,,
9257,54,2,31,31,,,,,,,,,,,,
9258,51,5,41,31,,,,,,,,,,,,
9258,52,3,31,41,,,,,,,,,,,,
9258,53,4,81,51,,,,,,,,,,,,
9258,57,3,91,31,,,,,,,,,,,,
9259,52,7,1,41,,,,,,,,,,,,
9259,57,9,21,31,,,,,,,,,,,,
9259,58,2,91,31,,,,,,,,,,,,
9260,50,3,61,31,,,,,,,,,,,,
9260,54,8,41,1,,,,,,,,,,,,
9261,50,5,51,51,,,,,,,,,,,,
9261,50,6,1,11,,,,,,,,,,,,
9261,52,9,41,11,,,,,,,,,,,,
9261,53,4,91,51,,,,,,,,,,,,
9261,54,5,1,51,,,,,,,,,,,,
9261,57,8,41,51,,,,,,,,,,,,
9262,51,4,51,11,,,,,,,,,,,,
9262,51,5,41,11,,,,,,,,,,,,
9262,51,5,91,11,,,,,,,,,,,,
9262,52,6,41,11,,,,,,,,,,,,
9262,56,4,41,41,,,,,,,,,,,,
9262,58,2,71,11,,,,,,,,,,,,
9263,51,2,11,41,,,,,,,,,,,,
9264,51,4,21,51,,,,,,,,,,,,
9264,51,5,1,41,,,,,,,,,,,,
9264,54,6,1,11,,,,,,,,,,,,
9265,52,8,41,11,,,,,,,,,,,,
9265,56,2,71,11,,,,,,,,,,,,
9265,57,2,41,1,,,,,,,,,,,,
9265,57,9,81,21,,,,,,,,,,,,
9266,53,5,51,41,,,,,,,,,,,,
9266,54,2,31,51,,,,,,,,,,,,
9267,50,2,71,41,,,,,,,,,,,,
9267,50,8,11,51,,,,,,,,,,,,
9267,52,6,21,11,,,,,,,,,,,,
9267,53,5,71,51,,,,,,,,,,,,
9268,54,2,61,41,,,,,,,,,,,,
9269,53,7,61,51,,,,,,,,,,,,
9270,54,9,31,1,,,,,,,,,,,,
9270,56,8,51,31,,,,,,,,,,,,
9270,58,3,11,51,,,,,,,,,,,,
9271,52,2,11,41,,,,,,,,,,,,
9271,56,7,81,21,,,,,,,,,,,,
9271,57,4,11,21,,,,,,,,,,,,
9272,57,7,31,11,,,,,,,,,,,,
9273,50,5,41,21,,,,,,,,,,,,
9273,53,5,41,41,,,,,,,,,,,,
9273,54,4,41,1,,,,,,,,,,,,
9274,52,2,71,31,,,,,,,,,,,,
9274,55,4,61,1,,,,,,,,,,,,
9275,57,8,21,41,,,,,,,,,,,,
9276,53,5,11,41,,,,,,,,,,,,
9276,55,4,61,41,,,,,,,,,,,,
9276,55,6,61,1,,,,,,,,,,,,
9276,56,6,1,51,,,,,,,,,,,,
9276,56,9,81,31,,,,,,,,,,,,
9276,57,4,71,1,,,,,,,,,,,,
9277,50,8,21,21,,,,,,,,,,,,
9277,55,6,11,21,,,,,,,,,,,,
9277,56,4,91,41,,,,,,,,,,,,
9277,57,5,11,31,,,,,,,,,,,,
9278,55,3,91,1,,,,,,,,,,,,
9279,52,9,71,21,,,,,,,,,,,,
9279,54,5,31,11,,,,,,,,,,,,
9279,57,6,61,41,,,,,,,,,,,,
9280,52,8,1,1,,,,,,,,,,,,
9280,53,4,41,31,,,,,,,,,,,,
9280,53,8,81,31,,,,,,,,,,,,
9280,54,7,91,11,,,,,,,,,,,,
9280,56,8,21,1,,,,,,,,,,,,
9281,54,9,71,1,,,,,,,,,,,,
9281,56,5,51,51,,,,,,,,,,,,
9282,50,9,41,31,,,,,,,,,,,,
9282,57,2,81,11,,,,,,,,,,,,
9283,50,7,31,21,,,,,,,,,,,,
9283,52,4,1,11,,,,,,,,,,,,
9283,53,6,51,41,,,,,,,,,,,,
9283,56,9,51,41,,,,,,,,,,,,
9284,52,2,81,11,,,,,,,,,,,,
9284,55,9,1,21,,,,,,,,,,,,
9285,50,2,91,11,,,,,,,,,,,,
9285,51,9,91,1,,,,,,,,,,,,
9285,52,2,21,41,,,,,,,,,,,,
9285,52,7,41,41,,,,,,,,,,,,
9286,50,3,61,51,,,,,,,,,,,,
9287,54,6,61,41,,,,,,,,,,,,
9287,54,6,91,11,,,,,,,,,,,,
9287,54,8,31,41,,,,,,,,,,,,
9287,55,2,41,41,,,,,,,,,,,,
9288,50,3,31,21,,,,,,,,,,,,
9288,50,8,81,51,,,,,,,,,,,,
9288,53,5,11,31,,,,,,,,,,,,
9288,55,7,31,1,,,,,,,,,,,,
9288,55,7,91,1,,,,,,,,,,,,
9288,56,2,11,11,,,,,,,,,,,,
9289,53,7,1,11,,,,,,,,,,,,
9289,57,7,41,1,,,,,,,,,,,,
9291,51,2,81,31,,,,,,,,,,,,
9292,52,6,1,21,,,,,,,,,,,,
9293,50,5,71,41,,,,,,,,,,,,
9293,52,7,61,11,,,,,,,,,,,,
9294,52,4,41,31,,,,,,,,,,,,
9294,54,4,61,1,,,,,,,,,,,,
9294,54,5,1,11,,,,,,,,,,,,
9295,53,5,11,11,,,,,,,,,,,,
9295,57,3,51,41,,,,,,,,,,,,
9295,57,4,91,11,,,,,,,,,,,,
9295,57,6,41,31,,,,,,,,,,,,
9295,58,2,31,11,,,,,,,,,,,,
9296,50,3,31,41,,,,,,,,,,,,
9296,51,3,11,1,,,,,,,,,,,,
9296,56,9,71,31,,,,,,,,,,,,
9297,50,9,31,31,,,,,,,,,,,,
9297,53,9,81,21,,,,,,,,,,,,
9298,51,4,21,11,,,,,,,,,,,,
9298,57,3,61,11,,,,,,,,,,,,
9299,50,4,91,11,,,,,,,,,,,,
9299,53,5,41,51,,,,,,,,,,,,
9299,53,7,51,21,,,,,,,,,,,,
9301,56,8,81,51,,,,,,,,,,,,
9302,51,6,21,51,,,,,,,,,,,,
9302,57,8,1,21,,,,,,,,,,,,
9304,54,2,61,51,,,,,,,,,,,,
9304,55,3,91,11,,,,,,,,,,,,
9304,56,8,81,11,,,,,,,,,,,,
9305,52,9,51,11,,,,,,,,,,,,
9305,54,4,71,51,,,,,,,,,,,,
9306,54,2,41,21,,,,,,,,,,,,
9307,51,2,61,41,,,,,,,,,,,,
9307,54,6,71,31,,,,,,,,,,,,
9307,57,8,71,11,,,,,,,,,,,,
9308,51,4,1,21,,,,,,,,,,,,
9311,51,7,11,51,,,,,,,,,,,,
9312,53,2,71,11,,,,,,,,,,,,
9313,51,2,81,1,,,,,,,,,,,,
9313,53,4,1,11,,,,,,,,,,,,
9313,56,5,81,41,,,,,,,,,,,,
9314,54,6,31,31,,,,,,,,,,,,
9314,55,6,81,51,,,,,,,,,,,,
9315,56,5,1,1,,,,,,,,,,,,
9316,51,2,71,51,,,,,,,,,,,,
9316,55,4,71,41,,,,,,,,,,,,
9317,54,6,51,21,,,,,,,,,,,,
9317,56,8,51,21,,,,,,,,,,,,
9318,52,8,71,31,,,,,,,,,,,,
9318,55,3,31,31,,,,,,,,,,,,
9318,56,3,81,21,,,,,,,,,,,,
9318,58,2,11,31,,,,,,,,,,,,
9319,50,4,71,1,,,,,,,,,,,,
9319,50,5,71,31,,,,,,,,,,,,
9319,53,4,51,51,,,,,,,,,,,,
9319,54,3,21,51,,,,,,,,,,,,
9320,51,2,21,1,,,,,,,,,,,,
9320,52,5,31,51,,,,,,,,,,,,
9320,55,3,51,51,,,,,,,,,,,,
9320,56,5,91,51,,,,,,,,,,,,
9320,56,7,11,41,,,,,,,,,,,,
9321,51,5,1,31,,,,,,,,,,,,
9321,51,9,21,51,,,,,,,,,,,,
9321,54,5,71,31,,,,,,,,,,,,
9322,53,6,61,41,,,,,,,,,,,,
